clusters_unsup_harmony,cell_ID
3,c_1_205_2339
5,c_1_205_2340
2,c_1_205_2341
10,c_1_205_2342
2,c_1_205_2343
5,c_1_205_2344
2,c_1_205_2345
10,c_1_205_2347
1,c_1_205_2349
2,c_1_205_2350
3,c_1_205_2352
5,c_1_205_2354
3,c_1_205_2356
2,c_1_205_2357
2,c_1_205_2358
6,c_1_205_2360
10,c_1_205_2362
3,c_1_205_2363
11,c_1_205_2364
2,c_1_205_2365
5,c_1_205_2367
5,c_1_205_2368
3,c_1_205_2369
2,c_1_205_2370
1,c_1_205_2374
3,c_1_205_2377
2,c_1_205_2378
5,c_1_205_2379
2,c_1_205_2380
10,c_1_205_2381
2,c_1_205_2383
10,c_1_205_2384
2,c_1_205_2385
5,c_1_205_2386
5,c_1_205_2387
5,c_1_205_2388
3,c_1_205_2389
2,c_1_205_2390
6,c_1_205_2391
10,c_1_205_2392
9,c_1_205_2394
10,c_1_205_2395
2,c_1_205_2396
2,c_1_205_2397
2,c_1_205_2398
9,c_1_205_2399
2,c_1_205_2401
6,c_1_205_2402
3,c_1_205_2403
9,c_1_205_2404
2,c_1_205_2405
10,c_1_205_2406
10,c_1_205_2408
2,c_1_205_2409
2,c_1_205_2410
6,c_1_205_2411
10,c_1_205_2412
6,c_1_205_2413
2,c_1_205_2414
5,c_1_205_2415
10,c_1_205_2417
3,c_1_205_2418
9,c_1_205_2419
10,c_1_205_2420
2,c_1_205_2421
10,c_1_205_2423
9,c_1_205_2424
5,c_1_205_2425
6,c_1_205_2426
17,c_1_205_2427
3,c_1_205_2428
6,c_1_205_2429
5,c_1_205_2430
5,c_1_205_2431
10,c_1_205_2432
5,c_1_205_2433
10,c_1_205_2434
10,c_1_205_2435
6,c_1_205_2436
3,c_1_205_2437
5,c_1_205_2439
9,c_1_205_2440
10,c_1_205_2441
2,c_1_205_2442
9,c_1_205_2443
3,c_1_205_2444
2,c_1_205_2445
2,c_1_205_2446
8,c_1_205_2447
2,c_1_205_2448
3,c_1_205_2449
8,c_1_205_2450
2,c_1_205_2453
5,c_1_205_2454
2,c_1_205_2456
2,c_1_205_2457
9,c_1_205_2458
11,c_1_205_2459
5,c_1_205_2460
9,c_1_205_2462
5,c_1_205_2463
2,c_1_205_2464
2,c_1_205_2465
10,c_1_205_2467
2,c_1_205_2468
3,c_1_205_2469
5,c_1_205_2470
8,c_1_205_2471
2,c_1_205_2472
6,c_1_205_2473
5,c_1_205_2475
5,c_1_205_2476
6,c_1_205_2479
9,c_1_205_2480
5,c_1_205_2481
5,c_1_205_2482
9,c_1_205_2483
8,c_1_205_2484
5,c_1_205_2485
10,c_1_205_2486
2,c_1_205_2487
6,c_1_205_2488
2,c_1_205_2489
2,c_1_205_2490
5,c_1_205_2491
3,c_1_205_2492
2,c_1_205_2493
2,c_1_205_2496
5,c_1_205_2497
10,c_1_205_2498
2,c_1_205_2503
2,c_1_205_2504
2,c_1_205_2505
2,c_1_205_2506
5,c_1_205_2509
2,c_1_205_2511
10,c_1_205_2513
2,c_1_205_2514
2,c_1_205_2515
3,c_1_205_2516
10,c_1_205_2517
1,c_1_205_2518
6,c_1_205_2521
5,c_1_205_2522
5,c_1_205_2523
9,c_1_205_2524
9,c_1_205_2525
3,c_1_205_2526
10,c_1_205_2527
2,c_1_205_2528
10,c_1_205_2530
10,c_1_205_2531
10,c_1_205_2534
2,c_1_205_2535
5,c_1_205_2536
5,c_1_205_2537
6,c_1_205_2540
2,c_1_205_2541
3,c_1_205_2543
2,c_1_205_2544
10,c_1_205_2545
5,c_1_205_2548
6,c_1_205_2549
9,c_1_205_2550
2,c_1_205_2553
5,c_1_205_2554
9,c_1_205_2555
6,c_1_205_2556
5,c_1_205_2558
2,c_1_205_2559
10,c_1_205_2560
2,c_1_205_2562
9,c_1_205_2564
5,c_1_205_2565
10,c_1_205_2566
2,c_1_205_2567
5,c_1_205_2568
2,c_1_205_2569
2,c_1_205_2570
1,c_1_205_2572
2,c_1_205_2573
5,c_1_205_2574
9,c_1_205_2575
2,c_1_205_2576
2,c_1_205_2577
2,c_1_205_2578
9,c_1_205_2579
5,c_1_205_2581
5,c_1_205_2582
5,c_1_205_2583
2,c_1_205_2584
2,c_1_205_2585
5,c_1_205_2586
2,c_1_205_2587
2,c_1_205_2588
10,c_1_205_2589
5,c_1_205_2590
5,c_1_205_2592
6,c_1_205_2593
6,c_1_205_2594
9,c_1_205_2595
10,c_1_205_2597
10,c_1_205_2598
3,c_1_205_2599
3,c_1_205_2600
2,c_1_205_2601
2,c_1_205_2602
2,c_1_205_2603
6,c_1_205_2604
3,c_1_205_2605
6,c_1_205_2606
6,c_1_205_2607
2,c_1_205_2608
10,c_1_205_2609
5,c_1_205_2612
9,c_1_205_2613
9,c_1_205_2614
10,c_1_205_2615
2,c_1_205_2616
10,c_1_205_2617
6,c_1_205_2618
5,c_1_205_2619
3,c_1_205_2620
2,c_1_205_2622
2,c_1_205_2625
9,c_1_205_2627
6,c_1_205_2628
9,c_1_205_2629
2,c_1_205_2630
5,c_1_205_2631
2,c_1_205_2632
2,c_1_205_2633
5,c_1_205_2634
2,c_1_205_2635
2,c_1_205_2636
10,c_1_205_2638
2,c_1_205_2639
2,c_1_205_2640
2,c_1_205_2641
2,c_1_205_2642
9,c_1_205_2644
5,c_1_205_2645
10,c_1_205_2646
10,c_1_205_2647
2,c_1_205_2648
3,c_1_205_2649
1,c_1_205_2650
5,c_1_205_2651
10,c_1_205_2653
5,c_1_205_2654
2,c_1_205_2657
10,c_1_205_2659
1,c_1_205_2660
2,c_1_205_2662
5,c_1_205_2663
6,c_1_205_2665
0,c_1_205_2666
2,c_1_205_2667
2,c_1_205_2668
5,c_1_205_2669
3,c_1_205_2670
6,c_1_205_2673
1,c_1_205_2674
9,c_1_205_2675
2,c_1_205_2677
3,c_1_205_2678
2,c_1_205_2679
6,c_1_205_2681
10,c_1_205_2682
5,c_1_205_2683
10,c_1_205_2685
2,c_1_205_2686
3,c_1_205_2687
2,c_1_205_2688
2,c_1_205_2689
10,c_1_205_2690
2,c_1_205_2691
2,c_1_205_2692
17,c_1_205_2693
3,c_1_205_2694
10,c_1_205_2696
10,c_1_205_2697
6,c_1_205_2700
5,c_1_205_2701
2,c_1_205_2703
2,c_1_205_2704
2,c_1_205_2707
3,c_1_205_2709
6,c_1_205_2710
2,c_1_205_2711
2,c_1_205_2712
6,c_1_205_2713
3,c_1_205_2716
10,c_1_205_2717
9,c_1_205_2718
5,c_1_205_2720
2,c_1_205_2721
2,c_1_205_2723
5,c_1_205_2724
2,c_1_205_2725
10,c_1_205_2726
10,c_1_205_2727
6,c_1_205_2728
6,c_1_205_2729
2,c_1_205_2730
5,c_1_205_2732
5,c_1_205_2733
2,c_1_205_2737
5,c_1_205_2738
10,c_1_205_2739
2,c_1_205_2741
2,c_1_205_2742
6,c_1_205_2744
9,c_1_205_2745
6,c_1_205_2747
3,c_1_205_2748
3,c_1_205_2749
2,c_1_205_2751
1,c_1_205_2752
3,c_1_205_2753
5,c_1_205_2754
9,c_1_205_2755
17,c_1_205_2756
5,c_1_205_2757
3,c_1_205_2760
10,c_1_205_2761
2,c_1_205_2766
2,c_1_205_2767
5,c_1_205_2768
6,c_1_205_2769
10,c_1_205_2770
2,c_1_205_2771
2,c_1_205_2772
5,c_1_205_2774
5,c_1_205_2775
2,c_1_205_2776
5,c_1_205_2777
2,c_1_205_2778
2,c_1_205_2779
5,c_1_205_2780
5,c_1_205_2782
10,c_1_205_2783
9,c_1_205_2784
6,c_1_205_2785
2,c_1_205_2787
2,c_1_205_2788
5,c_1_205_2789
2,c_1_205_2790
2,c_1_205_2791
2,c_1_205_2793
5,c_1_205_2795
6,c_1_205_2796
6,c_1_205_2798
3,c_1_205_2799
5,c_1_205_2800
10,c_1_205_2801
9,c_1_205_2802
2,c_1_205_2803
2,c_1_205_2805
2,c_1_205_2806
5,c_1_205_2807
5,c_1_205_2808
2,c_1_205_2809
2,c_1_205_2810
2,c_1_205_2813
6,c_1_205_2814
3,c_1_205_2815
6,c_1_205_2817
2,c_1_205_2818
5,c_1_205_2819
3,c_1_205_2820
10,c_1_205_2821
2,c_1_205_2822
6,c_1_205_2824
2,c_1_205_2825
5,c_1_205_2826
5,c_1_205_2827
9,c_1_205_2828
8,c_1_205_2829
5,c_1_205_2830
2,c_1_205_2833
9,c_1_205_2835
2,c_1_205_2836
10,c_1_205_2837
3,c_1_205_2838
2,c_1_205_2839
10,c_1_205_2841
6,c_1_205_2842
2,c_1_205_2843
0,c_1_205_2844
2,c_1_205_2845
9,c_1_205_2847
9,c_1_205_2848
2,c_1_205_2849
6,c_1_205_2850
2,c_1_205_2851
2,c_1_205_2852
17,c_1_205_2854
10,c_1_205_2855
5,c_1_205_2858
2,c_1_205_2859
17,c_1_205_2860
5,c_1_205_2861
1,c_1_205_2862
2,c_1_205_2864
6,c_1_205_2867
6,c_1_205_2868
9,c_1_205_2870
6,c_1_205_2871
10,c_1_205_2872
2,c_1_205_2873
10,c_1_205_2874
2,c_1_205_2875
10,c_1_205_2877
2,c_1_205_2878
2,c_1_205_2881
3,c_1_205_2882
9,c_1_205_2883
6,c_1_205_2884
5,c_1_205_2885
2,c_1_205_2886
2,c_1_205_2887
9,c_1_205_2888
6,c_1_205_2891
2,c_1_205_2892
10,c_1_205_2893
2,c_1_205_2895
2,c_1_205_2897
10,c_1_205_2898
10,c_1_205_2899
10,c_1_205_2900
8,c_1_205_2901
2,c_1_205_2902
9,c_1_205_2903
2,c_1_205_2904
2,c_1_205_2907
2,c_1_205_2908
11,c_1_205_2910
10,c_1_205_2911
6,c_1_205_2912
9,c_1_205_2914
2,c_1_205_2915
6,c_1_205_2916
2,c_1_205_2918
2,c_1_205_2919
2,c_1_205_2920
1,c_1_205_2921
2,c_1_205_2922
2,c_1_205_2923
2,c_1_205_2927
10,c_1_205_2928
10,c_1_205_2929
10,c_1_205_2931
2,c_1_205_2932
2,c_1_205_2933
2,c_1_205_2934
5,c_1_205_2935
3,c_1_205_2936
9,c_1_205_2938
2,c_1_205_2939
5,c_1_205_2940
5,c_1_205_2941
9,c_1_205_2942
10,c_1_205_2944
5,c_1_205_2945
10,c_1_205_2947
2,c_1_205_2948
1,c_1_205_2949
6,c_1_205_2950
6,c_1_205_2951
5,c_1_205_2952
6,c_1_205_2953
5,c_1_205_2954
5,c_1_205_2955
8,c_1_205_2956
5,c_1_205_2957
10,c_1_205_2959
2,c_1_205_2960
5,c_1_205_2961
5,c_1_205_2962
9,c_1_205_2963
6,c_1_205_2964
2,c_1_205_2965
3,c_1_205_2966
9,c_1_205_2967
2,c_1_205_2968
10,c_1_205_2969
2,c_1_205_2970
10,c_1_205_2971
2,c_1_205_2972
8,c_1_205_2973
2,c_1_205_2974
5,c_1_205_2976
5,c_1_205_2977
2,c_1_205_2978
6,c_1_205_2979
5,c_1_205_2981
5,c_1_205_2982
2,c_1_205_2984
2,c_1_205_2985
3,c_1_205_2986
5,c_1_205_2987
2,c_1_205_2988
5,c_1_205_2992
5,c_1_205_2993
0,c_1_205_2994
3,c_1_205_2995
2,c_1_205_2996
5,c_1_205_2997
5,c_1_205_2998
10,c_1_205_2999
6,c_1_205_3001
5,c_1_205_3002
2,c_1_205_3003
5,c_1_205_3004
10,c_1_205_3005
10,c_1_205_3007
3,c_1_205_3008
5,c_1_205_3009
2,c_1_205_3010
9,c_1_205_3011
8,c_1_205_3012
5,c_1_205_3013
5,c_1_205_3014
2,c_1_205_3016
5,c_1_205_3017
3,c_1_205_3018
10,c_1_205_3020
10,c_1_205_3021
5,c_1_205_3022
5,c_1_205_3025
2,c_1_205_3026
2,c_1_205_3027
9,c_1_205_3030
2,c_1_205_3031
6,c_1_205_3033
2,c_1_205_3034
0,c_1_205_3035
6,c_1_205_3036
2,c_1_205_3037
2,c_1_205_3038
3,c_1_205_3039
8,c_1_205_3041
5,c_1_205_3043
10,c_1_205_3044
2,c_1_205_3045
3,c_1_205_3046
5,c_1_205_3047
2,c_1_205_3048
5,c_1_205_3049
5,c_1_205_3050
2,c_1_205_3051
6,c_1_205_3052
2,c_1_205_3053
3,c_1_205_3054
2,c_1_205_3055
5,c_1_205_3056
5,c_1_205_3057
1,c_1_205_3058
2,c_1_205_3059
5,c_1_205_3060
5,c_1_205_3064
10,c_1_205_3066
3,c_1_205_3067
3,c_1_205_3068
2,c_1_205_3069
2,c_1_205_3070
3,c_1_205_3071
6,c_1_205_3074
5,c_1_205_3075
2,c_1_205_3076
2,c_1_205_3080
1,c_1_205_3082
2,c_1_205_3084
5,c_1_205_3085
17,c_1_205_3086
3,c_1_205_3088
1,c_1_205_3089
5,c_1_205_3090
9,c_1_205_3091
10,c_1_205_3092
10,c_1_205_3093
2,c_1_205_3094
1,c_1_205_3095
5,c_1_205_3096
2,c_1_205_3097
9,c_1_205_3098
9,c_1_205_3099
10,c_1_205_3100
6,c_1_205_3101
2,c_1_205_3102
2,c_1_205_3103
6,c_1_205_3104
1,c_1_205_3105
3,c_1_205_3106
6,c_1_205_3108
9,c_1_205_3110
2,c_1_205_3112
2,c_1_205_3113
9,c_1_205_3114
5,c_1_205_3115
2,c_1_205_3116
2,c_1_205_3117
2,c_1_205_3118
5,c_1_205_3119
2,c_1_205_3120
6,c_1_205_3121
3,c_1_205_3123
2,c_1_205_3125
5,c_1_205_3126
3,c_1_205_3128
2,c_1_205_3129
3,c_1_205_3130
2,c_1_205_3131
2,c_1_205_3132
5,c_1_205_3133
6,c_1_205_3134
2,c_1_205_3136
9,c_1_205_3137
2,c_1_205_3138
2,c_1_205_3139
2,c_1_205_3140
2,c_1_205_3141
3,c_1_205_3142
6,c_1_205_3145
2,c_1_205_3146
2,c_1_205_3147
10,c_1_205_3148
2,c_1_205_3149
2,c_1_205_3150
2,c_1_205_3151
10,c_1_205_3152
6,c_1_205_3153
3,c_1_205_3155
5,c_1_205_3157
2,c_1_205_3158
10,c_1_205_3159
2,c_1_205_3160
6,c_1_205_3161
9,c_1_205_3162
1,c_1_205_3163
2,c_1_205_3164
9,c_1_205_3165
9,c_1_205_3166
2,c_1_205_3167
5,c_1_205_3168
17,c_1_205_3169
2,c_1_205_3170
2,c_1_205_3171
8,c_1_205_3173
2,c_1_205_3175
2,c_1_205_3176
5,c_1_205_3178
2,c_1_205_3179
2,c_1_205_3180
2,c_1_205_3181
9,c_1_205_3182
6,c_1_205_3183
1,c_1_205_3184
3,c_1_205_3185
9,c_1_205_3186
10,c_1_205_3187
9,c_1_205_3189
2,c_1_205_3190
5,c_1_205_3191
5,c_1_205_3193
10,c_1_205_3194
10,c_1_205_3195
2,c_1_205_3196
6,c_1_205_3198
2,c_1_205_3199
2,c_1_205_3200
2,c_1_205_3201
10,c_1_205_3203
5,c_1_205_3204
5,c_1_205_3205
5,c_1_205_3206
2,c_1_205_3207
10,c_1_205_3208
10,c_1_205_3209
2,c_1_205_3210
2,c_1_205_3211
9,c_1_205_3213
9,c_1_205_3214
17,c_1_205_3215
9,c_1_205_3217
5,c_1_205_3218
2,c_1_205_3220
2,c_1_205_3222
6,c_1_205_3223
5,c_1_205_3224
2,c_1_205_3225
2,c_1_205_3226
5,c_1_205_3227
2,c_1_205_3228
10,c_1_205_3230
5,c_1_205_3231
5,c_1_205_3234
2,c_1_205_3235
17,c_1_205_3236
2,c_1_205_3237
2,c_1_205_3239
3,c_1_205_3240
10,c_1_205_3241
5,c_1_205_3242
10,c_1_205_3243
10,c_1_205_3244
3,c_1_205_3245
6,c_1_205_3247
2,c_1_205_3248
2,c_1_205_3249
10,c_1_205_3250
2,c_1_205_3251
2,c_1_205_3252
10,c_1_205_3253
3,c_1_205_3254
2,c_1_205_3255
10,c_1_205_3256
5,c_1_205_3257
2,c_1_205_3261
2,c_1_205_3262
2,c_1_205_3264
5,c_1_205_3266
5,c_1_205_3268
5,c_1_205_3269
2,c_1_205_3270
2,c_1_205_3271
5,c_1_205_3272
5,c_1_205_3273
3,c_1_205_3274
5,c_1_205_3275
2,c_1_205_3276
6,c_1_205_3277
2,c_1_205_3278
2,c_1_205_3279
5,c_1_205_3282
2,c_1_205_3283
5,c_1_205_3285
2,c_1_205_3286
2,c_1_205_3287
9,c_1_205_3289
2,c_1_205_3290
2,c_1_205_3291
2,c_1_205_3292
2,c_1_205_3293
3,c_1_205_3295
2,c_1_205_3296
2,c_1_205_3299
2,c_1_205_3300
2,c_1_205_3301
1,c_1_205_3303
2,c_1_205_3304
5,c_1_205_3305
2,c_1_205_3306
10,c_1_205_3307
5,c_1_205_3309
2,c_1_205_3310
2,c_1_205_3315
3,c_1_205_3316
2,c_1_205_3317
5,c_1_205_3318
10,c_1_205_3320
6,c_1_205_3321
6,c_1_205_3322
9,c_1_205_3323
2,c_1_205_3324
10,c_1_205_3327
2,c_1_205_3328
2,c_1_205_3329
10,c_1_205_3330
3,c_1_205_3332
6,c_1_205_3333
6,c_1_205_3334
2,c_1_205_3335
17,c_1_205_3336
2,c_1_205_3338
10,c_1_205_3339
2,c_1_205_3340
5,c_1_205_3341
10,c_1_205_3342
2,c_1_205_3344
2,c_1_205_3346
2,c_1_205_3347
5,c_1_205_3348
2,c_1_205_3350
2,c_1_205_3351
10,c_1_205_3352
6,c_1_205_3354
1,c_1_205_3355
2,c_1_205_3356
2,c_1_205_3358
2,c_1_205_3359
2,c_1_205_3360
1,c_1_205_3362
2,c_1_205_3363
2,c_1_205_3364
2,c_1_205_3365
2,c_1_205_3366
2,c_1_205_3369
1,c_1_205_3370
3,c_1_205_3371
2,c_1_205_3372
2,c_1_205_3373
6,c_1_205_3374
2,c_1_205_3375
5,c_1_205_3376
2,c_1_205_3377
3,c_1_205_3378
2,c_1_205_3379
2,c_1_205_3380
9,c_1_205_3381
2,c_1_205_3382
2,c_1_205_3383
10,c_1_205_3384
2,c_1_205_3385
3,c_1_205_3386
2,c_1_205_3387
2,c_1_205_3388
5,c_1_205_3389
6,c_1_205_3390
9,c_1_205_3391
5,c_1_205_3392
5,c_1_205_3394
1,c_1_205_3397
5,c_1_205_3398
5,c_1_205_3399
6,c_1_205_3400
1,c_1_205_3401
8,c_1_205_3402
1,c_1_205_3403
10,c_1_205_3406
2,c_1_205_3407
2,c_1_205_3408
2,c_1_205_3409
2,c_1_205_3410
10,c_1_205_3412
10,c_1_205_3414
3,c_1_205_3415
2,c_1_205_3416
2,c_1_205_3418
5,c_1_205_3419
3,c_1_205_3420
1,c_1_205_3421
2,c_1_205_3424
5,c_1_205_3426
2,c_1_205_3427
2,c_1_205_3428
9,c_1_205_3429
2,c_1_205_3430
5,c_1_205_3431
2,c_1_205_3432
2,c_1_205_3433
2,c_1_205_3435
1,c_1_205_3436
2,c_1_205_3437
10,c_1_205_3441
10,c_1_205_3442
6,c_1_205_3443
5,c_1_205_3444
2,c_1_205_3445
2,c_1_205_3446
2,c_1_205_3448
6,c_1_205_3449
2,c_1_205_3450
2,c_1_205_3451
10,c_1_205_3452
2,c_1_205_3453
10,c_1_205_3454
8,c_1_205_3459
10,c_1_205_3460
2,c_1_205_3461
2,c_1_205_3465
2,c_1_205_3466
2,c_1_205_3467
2,c_1_205_3468
6,c_1_205_3469
2,c_1_205_3470
2,c_1_205_3471
2,c_1_205_3472
9,c_1_205_3473
10,c_1_205_3474
10,c_1_205_3475
2,c_1_205_3476
10,c_1_205_3477
2,c_1_205_3478
5,c_1_205_3479
3,c_1_205_3480
5,c_1_205_3481
2,c_1_205_3482
3,c_1_205_3483
5,c_1_205_3485
10,c_1_205_3486
2,c_1_205_3488
5,c_1_205_3489
2,c_1_205_3490
5,c_1_205_3491
10,c_1_205_3493
5,c_1_205_3494
10,c_1_205_3496
5,c_1_205_3498
2,c_1_205_3501
6,c_1_205_3502
5,c_1_205_3503
2,c_1_205_3504
5,c_1_205_3505
5,c_1_205_3509
5,c_1_205_3512
5,c_1_205_3513
6,c_1_205_3515
2,c_1_205_3516
8,c_1_205_3517
10,c_1_205_3519
2,c_1_205_3520
2,c_1_205_3521
3,c_1_205_3522
5,c_1_205_3523
5,c_1_205_3525
2,c_1_205_3526
10,c_1_205_3527
8,c_1_205_3530
2,c_1_205_3532
2,c_1_205_3534
5,c_1_205_3536
6,c_1_205_3537
5,c_1_205_3538
2,c_1_205_3539
2,c_1_205_3540
2,c_1_205_3541
2,c_1_205_3542
2,c_1_205_3544
2,c_1_205_3545
6,c_1_205_3547
3,c_1_205_3548
10,c_1_205_3549
2,c_1_205_3550
10,c_1_205_3551
5,c_1_205_3552
2,c_1_205_3553
2,c_1_205_3554
8,c_1_205_3555
1,c_1_205_3556
17,c_1_205_3557
2,c_1_205_3558
10,c_1_205_3561
5,c_1_205_3562
3,c_1_205_3563
2,c_1_205_3564
8,c_1_205_3565
2,c_1_205_3566
5,c_1_205_3568
5,c_1_205_3569
5,c_1_205_3570
10,c_1_205_3572
5,c_1_205_3573
2,c_1_205_3574
1,c_1_205_3575
1,c_1_205_3578
1,c_1_205_3580
9,c_1_205_3582
2,c_1_205_3584
2,c_1_205_3585
9,c_1_205_3589
9,c_1_205_3590
6,c_1_205_3591
2,c_1_205_3594
2,c_1_205_3597
1,c_1_205_3598
3,c_1_205_3600
5,c_1_205_3601
2,c_1_205_3602
2,c_1_205_3603
10,c_1_205_3607
10,c_1_205_3608
2,c_1_205_3609
2,c_1_205_3610
2,c_1_205_3611
9,c_1_205_3612
2,c_1_205_3613
2,c_1_205_3615
2,c_1_205_3620
1,c_1_205_3621
5,c_1_205_3622
9,c_1_205_3624
5,c_1_205_3628
12,c_1_206_1001
0,c_1_206_1003
2,c_1_206_1004
1,c_1_206_1005
2,c_1_206_1006
5,c_1_206_1007
3,c_1_206_1009
0,c_1_206_1010
3,c_1_206_1011
4,c_1_206_1012
0,c_1_206_1013
12,c_1_206_1015
0,c_1_206_1016
0,c_1_206_1017
0,c_1_206_1018
7,c_1_206_1019
12,c_1_206_1020
0,c_1_206_1021
3,c_1_206_1023
5,c_1_206_1024
7,c_1_206_1025
4,c_1_206_1027
0,c_1_206_1028
3,c_1_206_1029
0,c_1_206_1030
13,c_1_206_1031
1,c_1_206_1032
12,c_1_206_1033
12,c_1_206_1034
1,c_1_206_1035
7,c_1_206_1037
0,c_1_206_1038
10,c_1_206_1039
12,c_1_206_1040
5,c_1_206_1041
4,c_1_206_1042
0,c_1_206_1043
0,c_1_206_1044
5,c_1_206_1045
7,c_1_206_1046
13,c_1_206_1048
0,c_1_206_1049
14,c_1_206_1051
3,c_1_206_1052
0,c_1_206_1053
0,c_1_206_1054
12,c_1_206_1058
7,c_1_206_1059
12,c_1_206_1060
0,c_1_206_1061
3,c_1_206_1063
7,c_1_206_1064
5,c_1_206_1067
0,c_1_206_1069
5,c_1_206_1070
11,c_1_206_1071
12,c_1_206_1072
4,c_1_206_1073
0,c_1_206_1074
3,c_1_206_1076
5,c_1_206_1079
5,c_1_206_1080
1,c_1_206_1081
12,c_1_206_1082
4,c_1_206_1083
0,c_1_206_1085
0,c_1_206_1086
7,c_1_206_1087
0,c_1_206_1088
0,c_1_206_1090
0,c_1_206_1091
7,c_1_206_1092
0,c_1_206_1093
0,c_1_206_1094
0,c_1_206_1095
6,c_1_206_1096
7,c_1_206_1097
14,c_1_206_1098
4,c_1_206_1099
13,c_1_206_1100
1,c_1_206_1101
3,c_1_206_1102
0,c_1_206_1103
4,c_1_206_1104
13,c_1_206_1106
0,c_1_206_1107
0,c_1_206_1108
7,c_1_206_1110
0,c_1_206_1111
0,c_1_206_1112
12,c_1_206_1114
7,c_1_206_1116
0,c_1_206_1117
7,c_1_206_1118
0,c_1_206_1119
7,c_1_206_1120
5,c_1_206_1121
0,c_1_206_1122
5,c_1_206_1123
7,c_1_206_1124
0,c_1_206_1128
13,c_1_206_1129
0,c_1_206_1130
0,c_1_206_1132
14,c_1_206_1133
0,c_1_206_1134
6,c_1_206_1135
4,c_1_206_1136
0,c_1_206_1138
4,c_1_206_1139
13,c_1_206_1140
0,c_1_206_1141
0,c_1_206_1142
6,c_1_206_1143
3,c_1_206_1145
2,c_1_206_1146
1,c_1_206_1147
4,c_1_206_1148
7,c_1_206_1149
1,c_1_206_1150
0,c_1_206_1151
4,c_1_206_1153
0,c_1_206_1155
5,c_1_206_1156
5,c_1_206_1157
5,c_1_206_1158
0,c_1_206_1159
0,c_1_206_1160
2,c_1_206_1161
0,c_1_206_1162
7,c_1_206_1163
7,c_1_206_1164
7,c_1_206_1165
0,c_1_206_1166
1,c_1_206_1167
6,c_1_206_1169
7,c_1_206_1170
12,c_1_206_1171
5,c_1_206_1172
5,c_1_206_1173
7,c_1_206_1174
0,c_1_206_1176
7,c_1_206_1178
0,c_1_206_1179
0,c_1_206_1180
0,c_1_206_1181
4,c_1_206_1182
5,c_1_206_1184
4,c_1_206_1185
9,c_1_206_1186
12,c_1_206_1187
13,c_1_206_1188
0,c_1_206_1189
10,c_1_206_1190
1,c_1_206_1191
5,c_1_206_1193
0,c_1_206_1194
0,c_1_206_1195
13,c_1_206_1196
12,c_1_206_1197
1,c_1_206_1198
11,c_1_206_1200
12,c_1_206_1201
4,c_1_206_1202
0,c_1_206_1203
0,c_1_206_1205
0,c_1_206_1207
12,c_1_206_1208
6,c_1_206_1209
7,c_1_206_1210
0,c_1_206_1211
0,c_1_206_1213
7,c_1_206_1214
13,c_1_206_1215
7,c_1_206_1217
7,c_1_206_1218
0,c_1_206_1219
5,c_1_206_1220
0,c_1_206_1221
0,c_1_206_1222
1,c_1_206_1223
7,c_1_206_1224
4,c_1_206_1225
0,c_1_206_1226
6,c_1_206_1227
11,c_1_206_1228
0,c_1_206_1229
0,c_1_206_1230
4,c_1_206_1231
1,c_1_206_1233
11,c_1_206_1234
0,c_1_206_1235
0,c_1_206_1236
0,c_1_206_1237
0,c_1_206_1238
12,c_1_206_1239
0,c_1_206_1240
7,c_1_206_1241
4,c_1_206_1242
0,c_1_206_1243
2,c_1_206_1245
13,c_1_206_1246
14,c_1_206_1247
7,c_1_206_1248
0,c_1_206_1252
0,c_1_206_1253
6,c_1_206_1254
13,c_1_206_1255
12,c_1_206_1256
0,c_1_206_1257
0,c_1_206_1258
0,c_1_206_1259
0,c_1_206_1261
12,c_1_206_1262
4,c_1_206_1263
1,c_1_206_1264
0,c_1_206_1265
12,c_1_206_1266
13,c_1_206_1267
4,c_1_206_1268
0,c_1_206_1269
0,c_1_206_1272
0,c_1_206_1273
0,c_1_206_1275
0,c_1_206_1276
7,c_1_206_1277
7,c_1_206_1278
0,c_1_206_1279
0,c_1_206_1280
0,c_1_206_1281
12,c_1_206_1282
6,c_1_206_1283
0,c_1_206_1285
0,c_1_206_1286
13,c_1_206_1288
0,c_1_206_1290
0,c_1_206_1291
0,c_1_206_1292
4,c_1_206_1293
10,c_1_206_1294
4,c_1_206_1295
14,c_1_206_1298
13,c_1_206_1299
4,c_1_206_1300
11,c_1_206_1301
5,c_1_206_1302
1,c_1_206_1303
1,c_1_206_1304
0,c_1_206_1305
7,c_1_206_1306
0,c_1_206_1307
12,c_1_206_1310
0,c_1_206_1311
0,c_1_206_1312
0,c_1_206_1313
13,c_1_206_1317
1,c_1_206_1318
13,c_1_206_1319
1,c_1_206_1320
10,c_1_206_1323
4,c_1_206_1325
4,c_1_206_1326
0,c_1_206_1327
0,c_1_206_1328
7,c_1_206_1330
0,c_1_206_1331
4,c_1_206_1332
0,c_1_206_1334
0,c_1_206_1336
0,c_1_206_1337
7,c_1_206_1338
0,c_1_206_1339
1,c_1_206_1340
4,c_1_206_1341
13,c_1_206_1342
0,c_1_206_1344
10,c_1_206_1345
0,c_1_206_1346
5,c_1_206_1347
3,c_1_206_1348
0,c_1_206_1349
11,c_1_206_1350
0,c_1_206_1351
12,c_1_206_1352
7,c_1_206_1354
0,c_1_206_1355
12,c_1_206_1356
