cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.085906508049388,0.0919983898044878,ABL1,0.123277046492045,0.0543857058476078,45126,celltype,0.933782735023449,2.26671778127647
epithelial,0.0583621050735813,0.0774158989397334,ABL2,0.0786907769356912,0.0415534554046072,45126,celltype,0.753877509308714,1.89372402774876
epithelial,0.189362376291146,0.0742200140153669,ABLIM1,0.230975490847848,0.0360750147666864,45126,celltype,2.55136540734065,6.40264438813601
epithelial,0.224881123814498,0.106351356940066,ABR,0.265456721180694,0.0616804489072652,45126,celltype,2.11451109120525,4.3037417185436
epithelial,0.0474387033378193,0.063100544172092,ABRAXAS1,0.0650844302619333,0.0311872415829888,45126,celltype,0.751795471183913,2.08689281123964
epithelial,0.0626981742982792,0.0716180107916795,ABRAXAS2,0.084297300890839,0.0348789131718842,45126,celltype,0.875452607594115,2.41685572240797
epithelial,0.263777595977825,0.157912558566319,ACAA1,0.277002171697026,0.0779976373301831,45126,celltype,1.67040290128062,3.55141746825494
epithelial,0.137710233864542,0.0759586953921433,ACAA2,0.160860701147897,0.0395451860602481,45126,celltype,1.812962073053,4.06776948533816
epithelial,0.1082522391317,0.0812943564609092,ACACA,0.143952488587511,0.0362079149438866,45126,celltype,1.33160829169924,3.97571881204984
epithelial,0.0686713344536005,0.0828326639360892,ACACB,0.081128396046625,0.0388954518606025,45126,celltype,0.829036894268967,2.08580675029516
epithelial,0.098340411279744,0.0839515426736183,ACAD9,0.13726011611931,0.045481393975192,45126,celltype,1.17139492792963,3.01793995571419
epithelial,0.0686302562697232,0.072347817449152,ACADM,0.0833222532464655,0.0364294152392203,45126,celltype,0.948615434293623,2.28722456013403
epithelial,0.100602186063464,0.0613818007253452,ACADS,0.122612241279972,0.0306704075605434,45126,celltype,1.63895788123929,3.99773759243124
epithelial,0.340690309817224,0.231078967117766,ACADVL,0.334596463236272,0.12195806261075,45126,celltype,1.47434582241142,2.7435370493232
epithelial,0.109566351244198,0.104939151837668,ACAP2,0.145237778664185,0.0562167749556999,45126,celltype,1.04409411859634,2.583530961686
epithelial,0.0870655251475467,0.101693605731269,ACAP3,0.120883747728582,0.0541346721795629,45126,celltype,0.856155355309378,2.23301892967256
epithelial,0.137962400799937,0.077827433837066,ACAT1,0.165824580064708,0.0409923213230951,45126,celltype,1.77267056098452,4.04525956843732
epithelial,0.0296015360308504,0.0194096524753252,ACAT2,0.0485972610025263,0.0103366804489073,45126,celltype,1.52509356200384,4.70143787870154
epithelial,0.123505207706934,0.0837544181834412,ACBD5,0.163586402517396,0.0428972238629652,45126,celltype,1.474611254972,3.81344963114562
epithelial,0.150987889053933,0.142906737693356,ACBD6,0.186743784071267,0.066597755463674,45126,celltype,1.05654842795388,2.80405522334949
epithelial,0.0813594385312166,0.11971644522267,ACD,0.105637548198378,0.053603071470762,45126,celltype,0.679601189125604,1.97073684958517
epithelial,0.123116397040411,0.0876280554283051,ACE,0.153459203120152,0.0427347903130538,45126,celltype,1.40498835034792,3.59096656368235
epithelial,0.128252548114763,0.0525403446577685,ACE2,0.159819172982316,0.0234199645599527,45126,celltype,2.44102982099108,6.8240569951844
epithelial,0.0494042460692043,0.0538569363420528,ACER2,0.0678322918051678,0.0244388659184879,45126,celltype,0.917323736267342,2.77559081634197
epithelial,0.0610524107514445,0.0563759896022496,ACER3,0.0797766254487435,0.0277023036030715,45126,celltype,1.0829505820153,2.8797830892265
epithelial,0.055940975300749,0.0709586062622651,ACHE,0.0754775517440057,0.0320289427052569,45126,celltype,0.78836068304371,2.35654209502262
epithelial,0.263191028420094,0.218007528554921,ACIN1,0.295151353986615,0.114810986414649,45126,celltype,1.207256603314,2.57075880282618
epithelial,0.0296142422390502,0.0724613775077046,ACKR1,0.0405531179364446,0.0261518015357354,45126,celltype,0.408690025743734,1.55068161866518
epithelial,0.0524982022753725,0.140021257459007,ACKR3,0.0685192571909764,0.0660070880094507,45126,celltype,0.374930230081257,1.03805908209685
epithelial,0.0247220417728571,0.0384657956533154,ACKR4,0.0354562779772193,0.0189013585351447,45126,celltype,0.642701947352707,1.87585870673226
